Dataset,"#TrainingRelease",%Training,%DefectiveInTraining,%DefectiveInTesting,Classifier,Sampling,FeatureSelection,TP,FP,TN,FN,FPRate,TNRate,FNRate,Precision,Recall,ROCArea,Kappa
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,IBk,noSampling,No,69.0,40.0,618.0,9.0,0.060790273556231005,0.939209726443769,0.11538461538461539,0.6330275229357798,0.8846153846153846,0.9120002338087444,0.7010312696886296
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,IBk,noSampling,Yes,2.0,12.0,646.0,76.0,0.0182370820668693,0.9817629179331308,0.9743589743589743,0.14285714285714285,0.02564102564102564,0.4329845686228665,0.011598095470639001
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,IBk,underSampling,No,74.0,190.0,468.0,4.0,0.2887537993920973,0.7112462006079028,0.05128205128205128,0.2803030303030303,0.9487179487179487,0.825539708518432,0.3217814257485941
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,IBk,underSampling,Yes,11.0,45.0,613.0,67.0,0.06838905775075987,0.9316109422492401,0.8589743589743589,0.19642857142857142,0.14102564102564102,0.5138434260774686,0.08294766820932716
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,IBk,overSampling,No,69.0,44.0,614.0,9.0,0.0668693009118541,0.9331306990881459,0.11538461538461539,0.6106194690265486,0.8846153846153846,0.9136174109578364,0.6827276572209389
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,IBk,overSampling,Yes,6.0,33.0,625.0,72.0,0.05015197568389058,0.9498480243161094,0.9230769230769231,0.15384615384615385,0.07692307692307693,0.4695951211908659,0.03433798170640296
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,IBk,smote,No,69.0,40.0,618.0,9.0,0.060790273556231005,0.939209726443769,0.11538461538461539,0.6330275229357798,0.8846153846153846,0.9113280336684592,0.7010312696886296
SYNCOPE,10,29.719608669194404,8.63128051661679,10.597826086956522,IBk,smote,Yes,2.0,18.0,640.0,76.0,0.02735562310030395,0.9726443768996961,0.9743589743589743,0.1,0.02564102564102564,0.432867664250643,-0.0025504289357753417
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,NaiveBayes,noSampling,No,17.0,27.0,644.0,52.0,0.040238450074515646,0.9597615499254843,0.7536231884057971,0.38636363636363635,0.2463768115942029,0.8911531566556513,0.2461443235157576
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,NaiveBayes,noSampling,Yes,4.0,16.0,655.0,65.0,0.02384500745156483,0.9761549925484352,0.9420289855072463,0.2,0.057971014492753624,0.5476900149031296,0.05007923930269449
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,NaiveBayes,underSampling,No,56.0,154.0,517.0,13.0,0.22950819672131148,0.7704918032786885,0.18840579710144928,0.26666666666666666,0.8115942028985508,0.8522106308991555,0.3036961911201261
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,NaiveBayes,underSampling,Yes,10.0,64.0,607.0,59.0,0.09538002980625931,0.9046199701937406,0.855072463768116,0.13513513513513514,0.14492753623188406,0.5007559558521782,0.04798761609907135
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,NaiveBayes,overSampling,No,51.0,82.0,589.0,18.0,0.12220566318926974,0.8777943368107303,0.2608695652173913,0.38345864661654133,0.7391304347826086,0.8949977321324435,0.4356573067126278
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,NaiveBayes,overSampling,Yes,7.0,47.0,624.0,62.0,0.07004470938897168,0.9299552906110283,0.8985507246376812,0.12962962962962962,0.10144927536231885,0.5474308300395256,0.03479800880719863
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,NaiveBayes,smote,No,35.0,48.0,623.0,34.0,0.07153502235469449,0.9284649776453056,0.4927536231884058,0.42168674698795183,0.5072463768115942,0.8911207585477008,0.3993625403361512
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,NaiveBayes,smote,Yes,7.0,29.0,642.0,62.0,0.043219076005961254,0.9567809239940388,0.8985507246376812,0.19444444444444445,0.10144927536231885,0.5123868766064061,0.07413518121322127
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,RandomForest,noSampling,No,62.0,36.0,635.0,7.0,0.05365126676602087,0.9463487332339792,0.10144927536231885,0.6326530612244898,0.8985507246376812,0.95162962482991,0.7108744639092828
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,RandomForest,noSampling,Yes,0.0,4.0,667.0,69.0,0.005961251862891207,0.9940387481371088,1.0,0.0,0.0,0.45773126849391993,-0.010323932071519557
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,RandomForest,underSampling,No,65.0,178.0,493.0,4.0,0.26527570789865873,0.7347242921013413,0.057971014492753624,0.2674897119341564,0.9420289855072463,0.942633750188989,0.31754380630973006
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,RandomForest,underSampling,Yes,6.0,74.0,597.0,63.0,0.11028315946348734,0.8897168405365127,0.9130434782608695,0.075,0.08695652173913043,0.47910322037193026,-0.02176980447490423
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,RandomForest,overSampling,No,63.0,57.0,614.0,6.0,0.08494783904619971,0.9150521609538003,0.08695652173913043,0.525,0.9130434782608695,0.9526447655456921,0.6218978102189779
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,RandomForest,overSampling,Yes,2.0,30.0,641.0,67.0,0.044709388971684055,0.9552906110283159,0.9710144927536232,0.0625,0.028985507246376812,0.46307695630575174,-0.020704169273647235
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,RandomForest,smote,No,62.0,34.0,637.0,7.0,0.05067064083457526,0.9493293591654247,0.10144927536231885,0.6458333333333334,0.8985507246376812,0.9609278818117022,0.7212729210303899
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,RandomForest,smote,Yes,1.0,8.0,663.0,68.0,0.011922503725782414,0.9880774962742176,0.9855072463768116,0.1111111111111111,0.014492753623188406,0.46294736387394975,0.004214030241864062
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,IBk,noSampling,No,62.0,29.0,642.0,7.0,0.043219076005961254,0.9567809239940388,0.10144927536231885,0.6813186813186813,0.8985507246376812,0.92766582431586,0.7483040758866993
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,IBk,noSampling,Yes,1.0,20.0,651.0,68.0,0.029806259314456036,0.970193740685544,0.9855072463768116,0.047619047619047616,0.014492753623188406,0.46571200241905875,-0.022259897648425866
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,IBk,underSampling,No,64.0,233.0,438.0,5.0,0.3472429210134128,0.6527570789865872,0.07246376811594203,0.21548821548821548,0.927536231884058,0.7948767791960949,0.23377448293264405
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,IBk,underSampling,Yes,6.0,70.0,601.0,63.0,0.10432190760059612,0.8956780923994039,0.9130434782608695,0.07894736842105263,0.08695652173913043,0.47783969416186095,-0.01660951121761818
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,IBk,overSampling,No,63.0,36.0,635.0,6.0,0.05365126676602087,0.9463487332339792,0.08695652173913043,0.6363636363636364,0.9130434782608695,0.9317911833948898,0.7191346310253213
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,IBk,overSampling,Yes,1.0,27.0,644.0,68.0,0.040238450074515646,0.9597615499254843,0.9855072463768116,0.03571428571428571,0.014492753623188406,0.4591999827210091,-0.03510218505212331
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,IBk,smote,No,62.0,34.0,637.0,7.0,0.05067064083457526,0.9493293591654247,0.10144927536231885,0.6458333333333334,0.8985507246376812,0.923940041901553,0.7212729210303899
SYNCOPE,11,33.16481767542012,8.835568101623148,9.324324324324325,IBk,smote,Yes,2.0,21.0,650.0,67.0,0.03129657228017884,0.9687034277198212,0.9710144927536232,0.08695652173913043,0.028985507246376812,0.47733212380396983,-0.003297075771114876
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,NaiveBayes,noSampling,No,17.0,18.0,618.0,91.0,0.02830188679245283,0.9716981132075472,0.8425925925925926,0.4857142857142857,0.1574074074074074,0.8273643139995341,0.17945604662457537
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,NaiveBayes,noSampling,Yes,3.0,6.0,630.0,105.0,0.009433962264150943,0.9905660377358491,0.9722222222222222,0.3333333333333333,0.027777777777777776,0.5277486606102958,0.029610829103215365
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,NaiveBayes,underSampling,No,56.0,81.0,555.0,52.0,0.12735849056603774,0.8726415094339622,0.48148148148148145,0.40875912408759124,0.5185185185185185,0.7976575238760774,0.3519333542911037
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,NaiveBayes,underSampling,Yes,5.0,11.0,625.0,103.0,0.01729559748427673,0.9827044025157232,0.9537037037037037,0.3125,0.046296296296296294,0.524880619613324,0.044864864864865156
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,NaiveBayes,overSampling,No,66.0,63.0,573.0,42.0,0.09905660377358491,0.9009433962264151,0.3888888888888889,0.5116279069767442,0.6111111111111112,0.8354588865595155,0.47381183317167797
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,NaiveBayes,overSampling,Yes,5.0,11.0,625.0,103.0,0.01729559748427673,0.9827044025157232,0.9537037037037037,0.3125,0.046296296296296294,0.527603074772886,0.044864864864865156
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,NaiveBayes,smote,No,34.0,32.0,604.0,74.0,0.050314465408805034,0.949685534591195,0.6851851851851852,0.5151515151515151,0.3148148148148148,0.8350585255066387,0.3154166666666668
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,NaiveBayes,smote,Yes,5.0,10.0,626.0,103.0,0.015723270440251572,0.9842767295597484,0.9537037037037037,0.3333333333333333,0.046296296296296294,0.5276758676915909,0.04758020663404055
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,RandomForest,noSampling,No,64.0,11.0,625.0,44.0,0.01729559748427673,0.9827044025157232,0.4074074074074074,0.8533333333333334,0.5925925925925926,0.8907159911483811,0.658863545418167
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,RandomForest,noSampling,Yes,1.0,2.0,634.0,107.0,0.0031446540880503146,0.9968553459119497,0.9907407407407407,0.3333333333333333,0.009259259259259259,0.5131245632424878,0.010251903925014566
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,RandomForest,underSampling,No,86.0,132.0,504.0,22.0,0.20754716981132076,0.7924528301886793,0.2037037037037037,0.3944954128440367,0.7962962962962963,0.8475352317726531,0.4138015717092337
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,RandomForest,underSampling,Yes,8.0,18.0,618.0,100.0,0.02830188679245283,0.9716981132075472,0.9259259259259259,0.3076923076923077,0.07407407407407407,0.5250116468669928,0.0668367346938776
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,RandomForest,overSampling,No,72.0,29.0,607.0,36.0,0.04559748427672956,0.9544025157232704,0.3333333333333333,0.7128712871287128,0.6666666666666666,0.8739590612625204,0.6382405745062835
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,RandomForest,overSampling,Yes,5.0,10.0,626.0,103.0,0.015723270440251572,0.9842767295597484,0.9537037037037037,0.3333333333333333,0.046296296296296294,0.5007424877707897,0.04758020663404055
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,RandomForest,smote,No,64.0,10.0,626.0,44.0,0.015723270440251572,0.9842767295597484,0.4074074074074074,0.8648648648648649,0.5925925925925926,0.8819298858607034,0.6635852090032152
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,RandomForest,smote,Yes,2.0,1.0,635.0,106.0,0.0015723270440251573,0.9984276729559748,0.9814814814814815,0.6666666666666666,0.018518518518518517,0.5160144421150711,0.028412419449326213
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,IBk,noSampling,No,66.0,17.0,619.0,42.0,0.026729559748427674,0.9732704402515723,0.3888888888888889,0.7951807228915663,0.6111111111111112,0.7921907756813418,0.6465017394665633
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,IBk,noSampling,Yes,2.0,5.0,631.0,106.0,0.007861635220125786,0.9921383647798742,0.9814814814814815,0.2857142857142857,0.018518518518518517,0.48536862334032144,0.01741861793260976
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,IBk,underSampling,No,86.0,158.0,478.0,22.0,0.24842767295597484,0.7515723270440252,0.2037037037037037,0.3524590163934426,0.7962962962962963,0.7758706033077102,0.35979807251032586
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,IBk,underSampling,Yes,8.0,17.0,619.0,100.0,0.026729559748427674,0.9732704402515723,0.9259259259259259,0.32,0.07407407407407407,0.5173829489867225,0.0695228322216522
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,IBk,overSampling,No,70.0,27.0,609.0,38.0,0.04245283018867924,0.9575471698113207,0.35185185185185186,0.7216494845360825,0.6481481481481481,0.8116628814348941,0.6324334184604158
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,IBk,overSampling,Yes,4.0,8.0,628.0,104.0,0.012578616352201259,0.9874213836477987,0.9629629629629629,0.3333333333333333,0.037037037037037035,0.4946424411833217,0.03875968992248101
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,IBk,smote,No,66.0,17.0,619.0,42.0,0.026729559748427674,0.9732704402515723,0.3888888888888889,0.7951807228915663,0.6111111111111112,0.7921907756813418,0.6465017394665633
SYNCOPE,12,36.628750643636195,8.881789137380192,14.516129032258066,IBk,smote,Yes,2.0,5.0,631.0,106.0,0.007861635220125786,0.9921383647798742,0.9814814814814815,0.2857142857142857,0.018518518518518517,0.48536862334032144,0.01741861793260976
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,NaiveBayes,noSampling,No,19.0,29.0,609.0,58.0,0.045454545454545456,0.9545454545454546,0.7532467532467533,0.3958333333333333,0.24675324675324675,0.7771444856084354,0.24124513618677026
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,NaiveBayes,noSampling,Yes,8.0,18.0,620.0,69.0,0.02821316614420063,0.9717868338557993,0.8961038961038961,0.3076923076923077,0.1038961038961039,0.5575662581932175,0.10677618069815181
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,NaiveBayes,underSampling,No,32.0,57.0,581.0,45.0,0.08934169278996865,0.9106583072100314,0.5844155844155844,0.3595505617977528,0.4155844155844156,0.7489516752839637,0.30532271584241405
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,NaiveBayes,underSampling,Yes,16.0,84.0,554.0,61.0,0.13166144200626959,0.8683385579937304,0.7922077922077922,0.16,0.2077922077922078,0.5011399259048162,0.06729341909945576
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,NaiveBayes,overSampling,No,49.0,75.0,563.0,28.0,0.11755485893416928,0.8824451410658307,0.36363636363636365,0.3951612903225806,0.6363636363636364,0.7876582664983919,0.40903875011033647
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,NaiveBayes,overSampling,Yes,20.0,81.0,557.0,57.0,0.12695924764890282,0.8730407523510971,0.7402597402597403,0.19801980198019803,0.2597402597402597,0.5497801571469283,0.11677825915714846
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,NaiveBayes,smote,No,31.0,58.0,580.0,46.0,0.09090909090909091,0.9090909090909091,0.5974025974025974,0.34831460674157305,0.4025974025974026,0.7773175100761308,0.29170159262363754
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,NaiveBayes,smote,Yes,11.0,54.0,584.0,66.0,0.08463949843260188,0.9153605015673981,0.8571428571428571,0.16923076923076924,0.14285714285714285,0.5616272442291251,0.06250000000000011
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,RandomForest,noSampling,No,51.0,28.0,610.0,26.0,0.0438871473354232,0.9561128526645768,0.33766233766233766,0.6455696202531646,0.6623376623376623,0.9082257867524325,0.611467788355103
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,RandomForest,noSampling,Yes,0.0,3.0,635.0,77.0,0.004702194357366771,0.9952978056426333,1.0,0.0,0.0,0.5109005414648048,-0.008142690965490602
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,RandomForest,underSampling,No,62.0,184.0,454.0,15.0,0.2884012539184953,0.7115987460815048,0.19480519480519481,0.25203252032520324,0.8051948051948052,0.8593718194031673,0.2630049569825081
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,RandomForest,underSampling,Yes,25.0,101.0,537.0,52.0,0.15830721003134796,0.841692789968652,0.6753246753246753,0.1984126984126984,0.3246753246753247,0.5586044049993893,0.12999737555769378
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,RandomForest,overSampling,No,57.0,59.0,579.0,20.0,0.09247648902821316,0.9075235109717869,0.2597402597402597,0.49137931034482757,0.7402597402597403,0.8960326507348451,0.5298049629154838
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,RandomForest,overSampling,Yes,1.0,28.0,610.0,76.0,0.0438871473354232,0.9561128526645768,0.987012987012987,0.034482758620689655,0.012987012987012988,0.41573708423238204,-0.042566317088217204
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,RandomForest,smote,No,48.0,25.0,613.0,29.0,0.03918495297805643,0.9608150470219435,0.37662337662337664,0.6575342465753424,0.6233766233766234,0.9085514798680943,0.5978460128322641
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,RandomForest,smote,Yes,1.0,2.0,636.0,76.0,0.003134796238244514,0.9968652037617555,0.987012987012987,0.3333333333333333,0.012987012987012988,0.492336033872084,0.017060876308646212
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,IBk,noSampling,No,54.0,49.0,589.0,23.0,0.0768025078369906,0.9231974921630094,0.2987012987012987,0.5242718446601942,0.7012987012987013,0.8079123071286081,0.5437707155390917
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,IBk,noSampling,Yes,2.0,10.0,628.0,75.0,0.01567398119122257,0.9843260188087775,0.974025974025974,0.16666666666666666,0.025974025974025976,0.42810324471766475,0.016378849919886692
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,IBk,underSampling,No,65.0,208.0,430.0,12.0,0.32601880877742945,0.6739811912225705,0.15584415584415584,0.23809523809523808,0.8441558441558441,0.7531246183283801,0.2445054945054944
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,IBk,underSampling,Yes,10.0,60.0,578.0,67.0,0.09404388714733543,0.9059561128526645,0.8701298701298701,0.14285714285714285,0.12987012987012986,0.4459756544396043,0.03731778425655965
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,IBk,overSampling,No,56.0,54.0,584.0,21.0,0.08463949843260188,0.9153605015673981,0.2727272727272727,0.509090909090909,0.7272727272727273,0.8412551398444815,0.5407442298634009
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,IBk,overSampling,Yes,7.0,28.0,610.0,70.0,0.0438871473354232,0.9561128526645768,0.9090909090909091,0.2,0.09090909090909091,0.44153808573871267,0.06185567010309279
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,IBk,smote,No,54.0,51.0,587.0,23.0,0.07993730407523511,0.9200626959247649,0.2987012987012987,0.5142857142857142,0.7012987012987013,0.8063652648292147,0.5357142857142857
SYNCOPE,13,40.11140757384262,9.370988446726573,10.76923076923077,IBk,smote,Yes,7.0,20.0,618.0,70.0,0.03134796238244514,0.9686520376175548,0.9090909090909091,0.25925925925925924,0.09090909090909091,0.47460611488824656,0.08335944844876211
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,NaiveBayes,noSampling,No,43.0,52.0,610.0,53.0,0.07854984894259819,0.9214501510574018,0.5520833333333334,0.45263157894736844,0.4479166666666667,0.8673527190332326,0.37101898244005743
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,NaiveBayes,noSampling,Yes,34.0,51.0,611.0,62.0,0.0770392749244713,0.9229607250755287,0.6458333333333334,0.4,0.3541666666666667,0.6183282980866063,0.2914012475388407
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,NaiveBayes,underSampling,No,73.0,126.0,536.0,23.0,0.1903323262839879,0.8096676737160121,0.23958333333333334,0.36683417085427134,0.7604166666666666,0.8665659617321249,0.39082642042696397
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,NaiveBayes,underSampling,Yes,47.0,106.0,556.0,49.0,0.16012084592145015,0.8398791540785498,0.5104166666666666,0.30718954248366015,0.4895833333333333,0.6037654204431017,0.26276621111152937
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,NaiveBayes,overSampling,No,64.0,81.0,581.0,32.0,0.12235649546827794,0.877643504531722,0.3333333333333333,0.4413793103448276,0.6666666666666666,0.8805073011077543,0.44681538123716374
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,NaiveBayes,overSampling,Yes,47.0,105.0,557.0,49.0,0.15861027190332327,0.8413897280966768,0.5104166666666666,0.3092105263157895,0.4895833333333333,0.6215933408862034,0.26491183879093194
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,NaiveBayes,smote,No,56.0,74.0,588.0,40.0,0.11178247734138973,0.8882175226586103,0.4166666666666667,0.4307692307692308,0.5833333333333334,0.8631593026183283,0.4095443736846421
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,NaiveBayes,smote,Yes,38.0,77.0,585.0,58.0,0.1163141993957704,0.8836858006042296,0.6041666666666666,0.33043478260869563,0.3958333333333333,0.6555261832829808,0.2577144598064673
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,RandomForest,noSampling,No,50.0,26.0,636.0,46.0,0.03927492447129909,0.9607250755287009,0.4791666666666667,0.6578947368421053,0.5208333333333334,0.8923558660624371,0.5286395356871415
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,RandomForest,noSampling,Yes,8.0,10.0,652.0,88.0,0.015105740181268883,0.9848942598187311,0.9166666666666666,0.4444444444444444,0.08333333333333333,0.6341421198388721,0.1045373450986063
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,RandomForest,underSampling,No,82.0,165.0,497.0,14.0,0.24924471299093656,0.7507552870090635,0.14583333333333334,0.3319838056680162,0.8541666666666666,0.8786977593152064,0.3617067319000799
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,RandomForest,underSampling,Yes,38.0,113.0,549.0,58.0,0.17069486404833836,0.8293051359516617,0.6041666666666666,0.25165562913907286,0.3958333333333333,0.5370562688821753,0.18084608870407104
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,RandomForest,overSampling,No,61.0,65.0,597.0,35.0,0.09818731117824774,0.9018126888217523,0.3645833333333333,0.48412698412698413,0.6354166666666666,0.8503036883182276,0.4739179922822798
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,RandomForest,overSampling,Yes,19.0,39.0,623.0,77.0,0.05891238670694864,0.9410876132930514,0.8020833333333334,0.3275862068965517,0.19791666666666666,0.48313979103726085,0.1673169438236293
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,RandomForest,smote,No,51.0,30.0,632.0,45.0,0.045317220543806644,0.9546827794561934,0.46875,0.6296296296296297,0.53125,0.8901844159113796,0.52071424958268
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,RandomForest,smote,Yes,12.0,19.0,643.0,84.0,0.028700906344410877,0.9712990936555891,0.875,0.3870967741935484,0.125,0.6142528952668681,0.13552716079456142
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,IBk,noSampling,No,54.0,47.0,615.0,42.0,0.07099697885196375,0.9290030211480362,0.4375,0.5346534653465347,0.5625,0.7450906344410876,0.48079794357135136
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,IBk,noSampling,Yes,10.0,26.0,636.0,86.0,0.03927492447129909,0.9607250755287009,0.8958333333333334,0.2777777777777778,0.10416666666666667,0.36311209718026183,0.08855106072318165
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,IBk,underSampling,No,75.0,199.0,463.0,21.0,0.30060422960725075,0.6993957703927492,0.21875,0.2737226277372263,0.78125,0.7403228851963746,0.26812141214472557
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,IBk,underSampling,Yes,47.0,176.0,486.0,49.0,0.26586102719033233,0.7341389728096677,0.5104166666666666,0.21076233183856502,0.4895833333333333,0.5387713997985901,0.14290452594654898
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,IBk,overSampling,No,59.0,83.0,579.0,37.0,0.12537764350453173,0.8746223564954683,0.3854166666666667,0.4154929577464789,0.6145833333333334,0.7720370720040282,0.40603369465848244
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,IBk,overSampling,Yes,13.0,37.0,625.0,83.0,0.055891238670694864,0.9441087613293051,0.8645833333333334,0.26,0.13541666666666666,0.35168051359516617,0.10001187319428498
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,IBk,smote,No,56.0,48.0,614.0,40.0,0.07250755287009064,0.9274924471299094,0.4166666666666667,0.5384615384615384,0.5833333333333334,0.7547834843907352,0.49325392001944834
SYNCOPE,14,43.458315779618964,9.47867298578199,12.66490765171504,IBk,smote,Yes,13.0,35.0,627.0,83.0,0.052870090634441085,0.947129909365559,0.8645833333333334,0.2708333333333333,0.13541666666666666,0.37916194612286,0.1049871918027541
SYNCOPE,15,47.00650657679165,9.719179446325434,2.1052631578947367,NaiveBayes,noSampling,No,12.0,76.0,668.0,4.0,0.10215053763440861,0.8978494623655914,0.25,0.13636363636363635,0.75,0.9114583333333334,0.20235096557514712
SYNCOPE,15,47.00650657679165,9.719179446325434,2.1052631578947367,NaiveBayes,noSampling,Yes,8.0,55.0,689.0,8.0,0.0739247311827957,0.9260752688172043,0.5,0.12698412698412698,0.5,0.670866935483871,0.17482421067144618
SYNCOPE,15,47.00650657679165,9.719179446325434,2.1052631578947367,NaiveBayes,underSampling,No,13.0,96.0,648.0,3.0,0.12903225806451613,0.8709677419354839,0.1875,0.11926605504587157,0.8125,0.9134324596774194,0.17781274586939402
SYNCOPE,15,47.00650657679165,9.719179446325434,2.1052631578947367,NaiveBayes,underSampling,Yes,9.0,79.0,665.0,7.0,0.10618279569892473,0.8938172043010753,0.4375,0.10227272727272728,0.5625,0.7074512768817204,0.14252728799328296
SYNCOPE,15,47.00650657679165,9.719179446325434,2.1052631578947367,NaiveBayes,overSampling,No,13.0,100.0,644.0,3.0,0.13440860215053763,0.8655913978494624,0.1875,0.11504424778761062,0.8125,0.9186827956989247,0.17097348131830856
SYNCOPE,15,47.00650657679165,9.719179446325434,2.1052631578947367,NaiveBayes,overSampling,Yes,9.0,81.0,663.0,7.0,0.10887096774193548,0.8911290322580645,0.4375,0.1,0.5625,0.6706149193548387,0.13903192584963944
SYNCOPE,15,47.00650657679165,9.719179446325434,2.1052631578947367,NaiveBayes,smote,No,13.0,86.0,658.0,3.0,0.11559139784946236,0.8844086021505376,0.1875,0.13131313131313133,0.8125,0.9214969758064516,0.1969797701586099
