Version,File,NR,LOC,LOC_touched,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,NAuth,ChgSetSize,MAX_ChgSetSize,AVG_ChgSetSize,AgeInWeeks,AgeWeighted,NFix,Bugged
13,build-tools/src/main/java/org/apache/syncope/buildtools/JarSchemaLdifExtractor.java,0,178,0,0,0,0,0,0,0,1,0,0,0,64,0,0,no
13,build-tools/src/main/java/org/apache/syncope/buildtools/LdifURLLoader.java,0,127,0,0,0,0,0,0,0,1,0,0,0,31,0,0,no
13,build-tools/src/main/java/org/apache/syncope/buildtools/ServiceTimeoutServlet.java,0,105,0,0,0,0,0,0,0,2,0,0,0,24,0,0,no
13,client/src/main/java/org/apache/syncope/client/http/HttpClientParams.java,0,33,0,0,0,0,0,0,0,2,0,0,0,55,0,0,no
13,client/src/main/java/org/apache/syncope/client/http/PreemptiveAuthHttpRequestFactory.java,0,75,0,0,0,0,0,0,0,2,0,0,0,64,0,0,no
13,client/src/main/java/org/apache/syncope/client/rest/utils/RestClientExceptionMapper.java,0,135,0,0,0,0,0,0,0,3,0,0,0,24,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/ConfigurationServiceProxy.java,0,4,0,0,0,0,0,0,0,2,0,0,0,27,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/ConnectorServiceProxy.java,0,25,0,0,0,0,0,0,0,3,0,0,0,27,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/EntitlementServiceProxy.java,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/LoggerServiceProxy.java,0,42,0,0,0,0,0,0,0,1,0,0,0,27,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/NotificationServiceProxy.java,0,7,0,0,0,0,0,0,0,2,0,0,0,26,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/PolicyServiceProxy.java,0,35,0,0,0,0,0,0,0,3,0,0,0,26,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/ReportServiceProxy.java,0,-3,0,0,0,0,0,0,0,3,0,0,0,27,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/ResourceServiceProxy.java,0,26,0,0,0,0,0,0,0,3,0,0,0,27,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/RoleServiceProxy.java,0,10,0,0,0,0,0,0,0,1,0,0,0,27,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/SchemaServiceProxy.java,0,21,0,0,0,0,0,0,0,3,0,0,0,26,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/SpringRestTemplate.java,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/SpringServiceProxy.java,0,66,0,0,0,0,0,0,0,2,0,0,0,166,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/TaskServiceProxy.java,0,21,0,0,0,0,0,0,0,4,0,0,0,26,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/UserRequestServiceProxy.java,0,19,0,0,0,0,0,0,0,3,0,0,0,26,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/UserServiceProxy.java,0,2,0,0,0,0,0,0,0,4,0,0,0,27,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/UserWorkflowServiceProxy.java,0,63,0,0,0,0,0,0,0,1,0,0,0,21,0,0,no
13,client/src/main/java/org/apache/syncope/client/services/proxy/WorkflowServiceProxy.java,0,3,0,0,0,0,0,0,0,1,0,0,0,166,0,0,no
13,client/src/test/java/org/apache/syncope/client/test/JSONTest.java,0,135,0,0,0,0,0,0,0,2,0,0,0,64,0,0,no
13,common/src/main/java/org/apache/syncope/common/AbstractBaseBean.java,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/SyncopeConstants.java,0,14,0,0,0,0,0,0,0,3,0,0,0,103,0,0,no
13,common/src/main/java/org/apache/syncope/common/annotation/ClassList.java,0,26,0,0,0,0,0,0,0,1,0,0,0,22,0,0,no
13,common/src/main/java/org/apache/syncope/common/annotation/FormAttributeField.java,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,no
13,common/src/main/java/org/apache/syncope/common/annotation/SchemaList.java,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,no
13,common/src/main/java/org/apache/syncope/common/mod/AbstractAttributableMod.java,0,21,0,0,0,0,0,0,0,1,0,0,0,154,0,0,no
13,common/src/main/java/org/apache/syncope/common/mod/AttributeMod.java,0,12,0,0,0,0,0,0,0,1,0,0,0,154,0,0,no
13,common/src/main/java/org/apache/syncope/common/mod/MembershipMod.java,0,12,0,0,0,0,0,0,0,1,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/mod/ReferenceMod.java,0,5,0,0,0,0,0,0,0,1,0,0,0,166,0,0,yes
13,common/src/main/java/org/apache/syncope/common/mod/RoleMod.java,0,10,0,0,0,0,0,0,0,1,0,0,0,157,0,0,yes
13,common/src/main/java/org/apache/syncope/common/mod/UserMod.java,0,35,0,0,0,0,0,0,0,2,0,0,0,154,0,0,no
13,common/src/main/java/org/apache/syncope/common/report/AbstractReportletConf.java,0,3,0,0,0,0,0,0,0,1,0,0,0,103,0,0,no
13,common/src/main/java/org/apache/syncope/common/report/ReportletConf.java,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,no
13,common/src/main/java/org/apache/syncope/common/report/RoleReportletConf.java,1,126,126,126,126,126,126,126,126,1,3,3,3,74,0,0,no
13,common/src/main/java/org/apache/syncope/common/report/StaticReportletConf.java,0,9,0,0,0,0,0,0,0,2,0,0,0,70,0,0,no
13,common/src/main/java/org/apache/syncope/common/report/UserReportletConf.java,1,18,10,5,5,5,0,0,0,3,3,3,3,74,0,0,no
13,common/src/main/java/org/apache/syncope/common/search/AttributableCond.java,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/search/AttributeCond.java,0,8,0,0,0,0,0,0,0,1,0,0,0,144,0,0,no
13,common/src/main/java/org/apache/syncope/common/search/EntitlementCond.java,0,5,0,0,0,0,0,0,0,1,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/search/MembershipCond.java,0,5,0,0,0,0,0,0,0,1,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/search/NodeCond.java,0,10,0,0,0,0,0,0,0,2,0,0,0,144,0,0,no
13,common/src/main/java/org/apache/syncope/common/search/ResourceCond.java,0,7,0,0,0,0,0,0,0,2,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/search/SearchCond.java,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/services/ConfigurationService.java,0,27,0,0,0,0,0,0,0,3,0,0,0,27,0,0,no
13,common/src/main/java/org/apache/syncope/common/services/ConnectorService.java,0,61,0,0,0,0,0,0,0,3,0,0,0,27,0,0,no
13,common/src/main/java/org/apache/syncope/common/services/EntitlementService.java,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/services/InvalidSearchConditionException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/services/LoggerService.java,0,6,0,0,0,0,0,0,0,1,0,0,0,27,0,0,no
13,common/src/main/java/org/apache/syncope/common/services/NotificationService.java,0,20,0,0,0,0,0,0,0,3,0,0,0,26,0,0,no
13,common/src/main/java/org/apache/syncope/common/services/PolicyService.java,0,49,0,0,0,0,0,0,0,3,0,0,0,26,0,0,yes
13,common/src/main/java/org/apache/syncope/common/services/ReportService.java,0,33,0,0,0,0,0,0,0,3,0,0,0,27,0,0,yes
13,common/src/main/java/org/apache/syncope/common/services/ReportletConfClasses.java,0,49,0,0,0,0,0,0,0,1,0,0,0,23,0,0,no
13,common/src/main/java/org/apache/syncope/common/services/ResourceService.java,0,41,0,0,0,0,0,0,0,3,0,0,0,27,0,0,no
13,common/src/main/java/org/apache/syncope/common/services/RoleService.java,0,66,0,0,0,0,0,0,0,2,0,0,0,27,0,0,yes
13,common/src/main/java/org/apache/syncope/common/services/SchemaService.java,0,5,0,0,0,0,0,0,0,3,0,0,0,26,0,0,no
13,common/src/main/java/org/apache/syncope/common/services/TaskService.java,0,56,0,0,0,0,0,0,0,4,0,0,0,26,0,0,yes
13,common/src/main/java/org/apache/syncope/common/services/UserRequestService.java,0,24,0,0,0,0,0,0,0,2,0,0,0,26,0,0,no
13,common/src/main/java/org/apache/syncope/common/services/UserService.java,0,12,0,0,0,0,0,0,0,5,0,0,0,27,0,0,yes
13,common/src/main/java/org/apache/syncope/common/services/UserWorkflowService.java,0,52,0,0,0,0,0,0,0,1,0,0,0,21,0,0,no
13,common/src/main/java/org/apache/syncope/common/services/WorkflowService.java,0,12,0,0,0,0,0,0,0,2,0,0,0,27,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/AbstractAttributableTO.java,0,14,0,0,0,0,0,0,0,3,0,0,0,161,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/AbstractExecTO.java,0,3,0,0,0,0,0,0,0,1,0,0,0,143,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/AbstractSchemaTO.java,0,4,0,0,0,0,0,0,0,2,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/AccountPolicyTO.java,0,6,0,0,0,0,0,0,0,1,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/AttributeTO.java,0,8,0,0,0,0,0,0,0,1,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/BulkAction.java,0,80,0,0,0,0,0,0,0,2,0,0,0,17,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/BulkActionRes.java,0,123,0,0,0,0,0,0,0,2,0,0,0,17,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/ConfigurationTO.java,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/ConnBundleTO.java,0,10,0,0,0,0,0,0,0,1,0,0,0,157,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/ConnIdObjectClassTO.java,0,72,0,0,0,0,0,0,0,1,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/ConnInstanceTO.java,0,32,0,0,0,0,0,0,0,3,0,0,0,157,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/ConnObjectTO.java,0,7,0,0,0,0,0,0,0,2,0,0,0,77,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/CorrelationRuleClassTO.java,0,52,0,0,0,0,0,0,0,1,0,0,0,22,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/DerivedSchemaTO.java,0,4,0,0,0,0,0,0,0,1,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/EntitlementTO.java,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/JobClassTO.java,0,53,0,0,0,0,0,0,0,1,0,0,0,24,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/LoggerTO.java,0,5,0,0,0,0,0,0,0,1,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/MailTemplateTO.java,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/MappingItemTO.java,0,19,0,0,0,0,0,0,0,2,0,0,0,158,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/MappingTO.java,0,13,0,0,0,0,0,0,0,4,0,0,0,34,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/MembershipTO.java,0,9,0,0,0,0,0,0,0,2,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/NotificationTO.java,0,9,0,0,0,0,0,0,0,2,0,0,0,88,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/NotificationTaskTO.java,0,5,0,0,0,0,0,0,0,2,0,0,0,87,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/PasswordPolicyTO.java,0,6,0,0,0,0,0,0,0,1,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/PolicyTO.java,0,12,0,0,0,0,0,0,0,1,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/PropagationActionClassTO.java,0,53,0,0,0,0,0,0,0,1,0,0,0,24,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/PropagationRequestTO.java,0,84,0,0,0,0,0,0,0,2,0,0,0,24,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/PropagationStatusTO.java,0,5,0,0,0,0,0,0,0,1,0,0,0,73,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/PropagationTaskTO.java,0,5,0,0,0,0,0,0,0,1,0,0,0,143,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/ReportExecTO.java,0,0,0,0,0,0,0,0,0,1,0,0,0,103,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/ReportTO.java,0,16,0,0,0,0,0,0,0,2,0,0,0,74,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/ResourceTO.java,0,26,0,0,0,0,0,0,0,2,0,0,0,157,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/RoleTO.java,0,8,0,0,0,0,0,0,0,3,0,0,0,156,0,0,yes
13,common/src/main/java/org/apache/syncope/common/to/SchedTaskTO.java,0,5,0,0,0,0,0,0,0,1,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/SchemaTO.java,0,1,0,0,0,0,0,0,0,2,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/SyncActionClassTO.java,0,53,0,0,0,0,0,0,0,1,0,0,0,24,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/SyncPolicyTO.java,0,6,0,0,0,0,0,0,0,1,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/SyncTaskTO.java,0,5,0,0,0,0,0,0,0,1,0,0,0,103,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/TaskExecTO.java,0,5,0,0,0,0,0,0,0,1,0,0,0,143,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/TaskTO.java,0,16,0,0,0,0,0,0,0,3,0,0,0,143,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/UserRequestOptionsTO.java,0,35,0,0,0,0,0,0,0,1,0,0,0,24,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/UserRequestTO.java,0,35,0,0,0,0,0,0,0,2,0,0,0,87,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/UserTO.java,0,8,0,0,0,0,0,0,0,2,0,0,0,161,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/ValidatorTO.java,0,0,0,0,0,0,0,0,0,1,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/VirtualSchemaTO.java,0,13,0,0,0,0,0,0,0,2,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/WorkflowDefinitionTO.java,0,6,0,0,0,0,0,0,0,1,0,0,0,103,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/WorkflowFormPropertyTO.java,0,5,0,0,0,0,0,0,0,1,0,0,0,89,0,0,no
13,common/src/main/java/org/apache/syncope/common/to/WorkflowFormTO.java,0,19,0,0,0,0,0,0,0,3,0,0,0,89,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/AbstractPolicySpec.java,0,-2,0,0,0,0,0,0,0,2,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/AccountPolicySpec.java,0,13,0,0,0,0,0,0,0,2,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/AttributableType.java,0,7,0,0,0,0,0,0,0,2,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/AttributeSchemaType.java,0,3,0,0,0,0,0,0,0,1,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/AuditElements.java,0,21,0,0,0,0,0,0,0,3,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/AuditLoggerName.java,0,7,0,0,0,0,0,0,0,2,0,0,0,68,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/CipherAlgorithm.java,0,7,0,0,0,0,0,0,0,2,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/ConflictResolutionAction.java,0,7,0,0,0,0,0,0,0,3,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/ConnConfPropSchema.java,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/ConnConfProperty.java,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/ConnParameterType.java,0,4,0,0,0,0,0,0,0,1,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/ConnectorCapability.java,0,7,0,0,0,0,0,0,0,2,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/EntityViolationType.java,0,1,0,0,0,0,0,0,0,3,0,0,0,64,0,0,yes
13,common/src/main/java/org/apache/syncope/common/types/IntMappingType.java,0,7,0,0,0,0,0,0,0,2,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/LoggerType.java,0,41,0,0,0,0,0,0,0,2,0,0,0,24,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/MappingPurpose.java,0,27,0,0,0,0,0,0,0,2,0,0,0,20,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/PasswordPolicySpec.java,0,11,0,0,0,0,0,0,0,3,0,0,0,99,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/PolicyType.java,0,9,0,0,0,0,0,0,0,2,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/PropagationMode.java,0,3,0,0,0,0,0,0,0,1,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/PropagationTaskExecStatus.java,0,7,0,0,0,0,0,0,0,2,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/ReportExecExportFormat.java,0,3,0,0,0,0,0,0,0,2,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/ReportExecStatus.java,0,6,0,0,0,0,0,0,0,2,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/ResourceOperation.java,0,7,0,0,0,0,0,0,0,2,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/SchemaType.java,0,63,0,0,0,0,0,0,0,2,0,0,0,22,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/SyncPolicySpec.java,0,31,0,0,0,0,0,0,0,4,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/SyncopeClientExceptionType.java,0,3,0,0,0,0,0,0,0,2,0,0,0,158,0,0,yes
13,common/src/main/java/org/apache/syncope/common/types/SyncopeLoggerLevel.java,0,3,0,0,0,0,0,0,0,1,0,0,0,75,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/SyncopeLoggerType.java,0,3,0,0,0,0,0,0,0,1,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/TaskType.java,0,3,0,0,0,0,0,0,0,2,0,0,0,103,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/TraceLevel.java,0,3,0,0,0,0,0,0,0,1,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/UserRequestType.java,0,7,0,0,0,0,0,0,0,2,0,0,0,103,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/WorkflowFormPropertyType.java,0,3,0,0,0,0,0,0,0,1,0,0,0,103,0,0,no
13,common/src/main/java/org/apache/syncope/common/types/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,no
13,common/src/main/java/org/apache/syncope/common/util/AttributableOperations.java,0,1,0,0,0,0,0,0,0,1,0,0,0,86,0,0,no
13,common/src/main/java/org/apache/syncope/common/util/CollectionWrapper.java,0,72,0,0,0,0,0,0,0,4,0,0,0,25,0,0,no
13,common/src/main/java/org/apache/syncope/common/validation/SyncopeClientCompositeErrorException.java,0,0,0,0,0,0,0,0,0,2,0,0,0,158,0,0,no
13,common/src/main/java/org/apache/syncope/common/validation/SyncopeClientErrorHandler.java,0,7,0,0,0,0,0,0,0,2,0,0,0,158,0,0,no
13,common/src/main/java/org/apache/syncope/common/validation/SyncopeClientException.java,0,-1,0,0,0,0,0,0,0,1,0,0,0,158,0,0,no
13,console/src/main/java/org/apache/syncope/console/SyncopeApplication.java,0,205,0,0,0,0,0,0,0,4,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/SyncopeRequestCycleListener.java,0,83,0,0,0,0,0,0,0,2,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/SyncopeSession.java,0,170,0,0,0,0,0,0,0,5,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/AttributableDataProvider.java,0,14,0,0,0,0,0,0,0,4,0,0,0,88,0,0,yes
13,console/src/main/java/org/apache/syncope/console/commons/CloseOnESCBehavior.java,0,54,0,0,0,0,0,0,0,1,0,0,0,46,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/ConnIdSpecialAttributeName.java,0,34,0,0,0,0,0,0,0,1,0,0,0,8,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/ConnidAttribute.java,0,32,0,0,0,0,0,0,0,1,0,0,0,8,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/Constants.java,0,100,0,0,0,0,0,0,0,2,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/DateFormatROModel.java,0,50,0,0,0,0,0,0,0,3,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/HttpResourceStream.java,0,98,0,0,0,0,0,0,0,4,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/JexlHelpUtil.java,0,61,0,0,0,0,0,0,0,2,0,0,0,23,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/MapChoiceRenderer.java,0,43,0,0,0,0,0,0,0,3,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/PreferenceManager.java,0,180,0,0,0,0,0,0,0,4,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/RoleTreeBuilder.java,0,116,0,0,0,0,0,0,0,2,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/RoleUtils.java,0,36,0,0,0,0,0,0,0,1,0,0,0,23,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/SchemaModalPageFactory.java,0,58,0,0,0,0,0,0,0,2,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/SearchCondWrapper.java,0,114,0,0,0,0,0,0,0,3,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/SelectChoiceRenderer.java,0,40,0,0,0,0,0,0,0,1,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/SelectOption.java,0,72,0,0,0,0,0,0,0,3,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/SortableAttributableProviderComparator.java,0,43,0,0,0,0,0,0,0,4,0,0,0,120,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/SortableDataProviderComparator.java,0,66,0,0,0,0,0,0,0,4,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/StatusBean.java,0,63,0,0,0,0,0,0,0,1,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/StatusUtils.java,0,196,0,0,0,0,0,0,0,3,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/commons/XMLRolesReader.java,0,102,0,0,0,0,0,0,0,4,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/markup/html/CrontabContainer.java,0,183,0,0,0,0,0,0,0,4,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/markup/html/list/AltListView.java,0,59,0,0,0,0,0,0,0,1,0,0,0,23,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/AbstractBasePage.java,0,112,0,0,0,0,0,0,0,2,0,0,0,36,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/AbstractSchedTaskModalPage.java,0,142,0,0,0,0,0,0,0,5,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/AbstractSchemaModalPage.java,0,45,0,0,0,0,0,0,0,3,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/ApprovalModalPage.java,0,282,0,0,0,0,0,0,0,4,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/BaseModalPage.java,0,43,0,0,0,0,0,0,0,4,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/BasePage.java,0,171,0,0,0,0,0,0,0,5,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/BulkActionModalPage.java,0,162,0,0,0,0,0,0,0,2,0,0,0,17,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/BulkActionResultModalPage.java,0,97,0,0,0,0,0,0,0,3,0,0,0,17,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/Configuration.java,1,705,1,0,0,0,-1,0,-1,6,9,9,9,64,4,0,no
13,console/src/main/java/org/apache/syncope/console/pages/ConfigurationModalPage.java,0,133,0,0,0,0,0,0,0,5,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/ConnObjectModalPage.java,0,101,0,0,0,0,0,0,0,2,0,0,0,18,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/ConnectorModalPage.java,0,512,0,0,0,0,0,0,0,6,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/DerivedSchemaModalPage.java,0,143,0,0,0,0,0,0,0,5,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/DisplayAttributesModalPage.java,0,296,0,0,0,0,0,0,0,5,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/EditUserModalPage.java,0,102,0,0,0,0,0,0,0,4,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/ErrorPage.java,0,41,0,0,0,0,0,0,0,1,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/ExecMessageModalPage.java,0,32,0,0,0,0,0,0,0,1,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/HomePage.java,0,33,0,0,0,0,0,0,0,1,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/InfoModalPage.java,0,43,0,0,0,0,0,0,0,2,0,0,0,23,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/Login.java,0,280,0,0,0,0,0,0,0,5,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/Logout.java,0,48,0,0,0,0,0,0,0,3,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/MembershipModalPage.java,0,109,0,0,0,0,0,0,0,5,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/NotificationModalPage.java,0,272,0,0,0,0,0,0,0,6,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/NotificationTaskModalPage.java,0,69,0,0,0,0,0,0,0,4,0,0,0,64,0,0,no
13,console/src/main/java/org/apache/syncope/console/pages/PolicyModalPage.java,0,226,0,0,0,0,0,0,0,6,0,0,0,64,0,0,no
