Version,File,NR,LOC,LOC_touched,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,NAuth,ChgSetSize,MAX_ChgSetSize,AVG_ChgSetSize,AgeInWeeks,AgeWeighted,NFix,Bugged
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,0,43,0,0,0,0,0,0,0,1,0,0,0,69,0,0,no
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,1,257,92,53,53,53,14,14,14,2,5,5,5,97,7,1,no
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/net/DNS.java,1,356,356,356,356,356,356,356,356,1,15,15,15,16,16,0,no
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,0,30,0,0,0,0,0,0,0,1,0,0,0,97,0,0,no
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,0,45,0,0,0,0,0,0,0,1,0,0,0,68,0,0,no
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,0,97,0,0,0,0,0,0,0,2,0,0,0,50,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java,1,39,6,5,5,5,4,4,4,1,13,13,13,39,22,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java,3,403,117,117,48,39,117,48,39,3,9,3,3,66,8,3,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java,0,585,0,0,0,0,0,0,0,3,0,0,0,87,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java,2,71,73,72,71,36,71,71,36,1,8,6,4,15,15,1,yes
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,1,297,2,2,2,2,2,2,2,3,13,13,13,83,22,0,yes
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java,0,355,0,0,0,0,0,0,0,3,0,0,0,82,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java,0,102,0,0,0,0,0,0,0,1,0,0,0,43,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,0,226,0,0,0,0,0,0,0,3,0,0,0,97,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java,1,0,4,2,2,2,0,0,0,1,3,3,3,84,22,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,1,456,76,76,76,76,76,76,76,3,2,2,2,80,8,1,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestLedgerDirsManager.java,0,80,0,0,0,0,0,0,0,2,0,0,0,43,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSyncThread.java,1,340,340,340,340,340,340,340,340,1,2,2,2,11,11,1,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java,0,268,0,0,0,0,0,0,0,3,0,0,0,84,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,1,241,20,20,20,20,20,20,20,2,3,3,3,70,22,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java,0,71,0,0,0,0,0,0,0,2,0,0,0,113,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,1,384,39,39,39,39,39,39,39,3,3,3,3,132,8,1,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java,1,230,8,4,4,4,0,0,0,2,5,5,5,58,23,1,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java,0,36,0,0,0,0,0,0,0,1,0,0,0,87,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java,2,197,201,199,157,100,197,157,99,2,7,5,4,23,21,2,yes
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java,0,32,0,0,0,0,0,0,0,1,0,0,0,58,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,1,200,2,1,1,1,0,0,0,2,23,23,23,132,17,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ListLedgersTest.java,1,111,111,111,111,111,111,111,111,1,2,2,2,21,21,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java,0,64,0,0,0,0,0,0,0,2,0,0,0,56,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java,0,208,0,0,0,0,0,0,0,2,0,0,0,56,0,0,yes
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,2,397,17,3,2,2,-11,0,-5,3,8,6,4,99,7,1,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,1,462,2,1,1,1,0,0,0,2,15,15,15,59,16,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java,0,340,0,0,0,0,0,0,0,2,0,0,0,59,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicy.java,3,279,293,286,254,95,279,254,93,2,31,23,10,17,17,1,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java,0,100,0,0,0,0,0,0,0,3,0,0,0,88,0,0,yes
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java,0,342,0,0,0,0,0,0,0,3,0,0,0,44,0,0,yes
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,2,272,108,101,55,51,94,54,47,3,12,9,6,79,19,2,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,0,148,0,0,0,0,0,0,0,3,0,0,0,97,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java,0,43,0,0,0,0,0,0,0,1,0,0,0,33,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java,1,89,3,2,2,2,1,1,1,2,9,9,9,79,27,1,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,0,326,0,0,0,0,0,0,0,3,0,0,0,97,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java,0,65,0,0,0,0,0,0,0,2,0,0,0,68,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java,0,59,0,0,0,0,0,0,0,1,0,0,0,47,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java,0,131,0,0,0,0,0,0,0,1,0,0,0,47,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java,0,648,0,0,0,0,0,0,0,2,0,0,0,47,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java,0,43,0,0,0,0,0,0,0,1,0,0,0,63,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestDeathwatcher.java,1,60,60,60,60,60,60,60,60,1,2,2,2,27,27,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java,4,289,191,183,97,46,175,96,44,3,34,15,9,44,10,2,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java,0,102,0,0,0,0,0,0,0,3,0,0,0,102,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java,2,288,27,3,3,2,-21,0,-10,2,27,15,14,58,10,1,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java,3,423,52,43,23,14,34,23,11,2,34,15,11,58,13,1,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java,1,341,26,23,23,23,20,20,20,3,7,7,7,39,18,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java,1,108,39,39,39,39,39,39,39,1,12,12,12,53,7,1,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java,1,418,2,1,1,1,0,0,0,2,15,15,15,40,16,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java,0,230,0,0,0,0,0,0,0,2,0,0,0,58,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java,0,59,0,0,0,0,0,0,0,1,0,0,0,38,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java,0,99,0,0,0,0,0,0,0,1,0,0,0,38,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java,1,762,18,9,9,9,0,0,0,3,7,7,7,60,18,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java,3,601,47,45,41,15,43,41,14,3,34,15,11,58,8,1,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,0,258,0,0,0,0,0,0,0,3,0,0,0,132,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,0,-127,0,0,0,0,0,0,0,4,0,0,0,132,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java,1,532,51,16,16,16,-19,0,-19,3,15,15,15,82,16,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,1,243,2,1,1,1,0,0,0,4,15,15,15,132,1,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,1,401,9,4,4,4,-1,0,-1,4,1,1,1,132,22,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,1,276,27,22,22,22,17,17,17,3,7,7,7,99,18,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,1,1070,222,127,127,127,32,32,32,3,7,7,7,132,18,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,0,108,0,0,0,0,0,0,0,4,0,0,0,111,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,0,100,0,0,0,0,0,0,0,3,0,0,0,132,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,0,185,0,0,0,0,0,0,0,3,0,0,0,132,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,0,118,0,0,0,0,0,0,0,2,0,0,0,103,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,0,67,0,0,0,0,0,0,0,2,0,0,0,98,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java,1,99,25,25,25,25,25,25,25,2,7,7,7,78,4,1,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,2,169,26,21,18,11,16,14,8,3,20,13,10,132,19,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,1,120,2,1,1,1,0,0,0,4,15,15,15,132,1,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java,0,64,0,0,0,0,0,0,0,1,0,0,0,68,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java,0,56,0,0,0,0,0,0,0,1,0,0,0,68,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java,0,55,0,0,0,0,0,0,0,1,0,0,0,45,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java,0,223,0,0,0,0,0,0,0,3,0,0,0,51,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java,0,617,0,0,0,0,0,0,0,3,0,0,0,68,0,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java,1,158,10,10,10,10,10,10,10,2,12,12,12,82,7,1,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/StaticDNSResolver.java,1,80,80,80,80,80,80,80,80,1,23,23,23,17,17,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,1,96,4,2,2,2,0,0,0,2,6,6,6,51,11,0,no
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java,0,52,0,0,0,0,0,0,0,1,0,0,0,45,0,0,no
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,0,476,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java,0,77,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java,0,69,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheMap.java,0,104,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java,0,115,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/MessagingSessionFacade.java,0,421,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java,0,61,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java,0,2009,0,0,0,0,0,0,0,2,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java,0,179,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java,0,106,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java,0,33,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java,0,657,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java,0,295,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java,0,872,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java,0,444,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/ObjectMessageImpl.java,0,168,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java,0,752,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java,0,135,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java,0,1126,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java,0,163,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java,0,184,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java,0,51,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java,0,25,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java,0,180,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java,0,64,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java,0,101,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java,0,512,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java,0,187,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java,0,56,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java,0,39,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,0,261,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java,0,73,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java,0,65,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java,0,329,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java,0,64,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java,0,164,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java,0,624,0,0,0,0,0,0,0,2,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java,0,74,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java,0,117,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java,0,84,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java,0,226,0,0,0,0,0,0,0,2,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java,0,76,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java,0,323,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/AutoFailTestSupport.java,0,153,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/CombinationTestSupport.java,0,250,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/ConnectionCleanupTest.java,0,73,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/ConsumerReceiveWithTimeoutTest.java,0,84,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/ExpiryHogTest.java,0,61,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JMSConsumerTest.java,0,936,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JMSDurableTopicRedeliverTest.java,0,76,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JMSIndividualAckTest.java,0,165,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JMSMessageTest.java,0,504,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JMSUsecaseTest.java,0,109,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckListenerTest.java,0,77,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckTest.java,0,75,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsBenchmark.java,0,204,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java,0,127,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckTest.java,0,148,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsConnectionStartStopTest.java,0,169,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsConsumerResetActiveListenerTest.java,0,157,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsCreateConsumerInOnMessageTest.java,0,96,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSelectorTest.java,0,26,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSendReceiveTest.java,0,87,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicTransactionTest.java,0,38,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsMultipleClientsTestSupport.java,0,281,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRedeliveredTest.java,0,380,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java,0,339,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveTestSupport.java,0,234,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveWithMessageExpirationTest.java,0,239,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendWithAsyncCallbackTest.java,0,107,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTestSupport.java,0,174,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicCompositeSendReceiveTest.java,0,101,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicRedeliverTest.java,0,176,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSelectorTest.java,0,212,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveSubscriberTest.java,0,33,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveTest.java,0,95,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsTest.java,0,116,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsWithJMXTest.java,0,28,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java,0,46,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicTransactionTest.java,0,36,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java,0,692,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java,0,164,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/MessageListenerRedeliveryTest.java,0,193,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/RedeliveryPolicyTest.java,0,145,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/TestSupport.java,0,151,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/TimeStampTest.java,0,91,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleConsumer.java,0,129,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleProducer.java,0,138,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadClient.java,0,222,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadController.java,0,98,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadTest.java,0,127,0,0,0,0,0,0,0,1,0,0,0,36,0,0,yes
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/ConnectionChurnTest.java,0,77,0,0,0,0,0,0,0,2,0,0,0,36,0,0,yes
